DATUM,AVG(QUOTA)
2005-04-26T10:04:00,384.37
2005-04-26T11:04:00,384.38
2005-04-26T12:04:00,384.39
2005-04-26T13:04:00,384.38
2005-04-26T14:04:00,384.37
2005-04-26T15:04:00,384.38
2005-04-26T16:04:00,384.37
2005-04-26T17:04:00,384.39
2005-04-26T18:04:00,384.39
2005-04-26T19:04:00,384.39
2005-04-26T20:04:00,384.39
2005-04-26T21:04:00,384.39
2005-04-26T22:04:00,384.39
2005-04-26T23:04:00,384.39
2005-04-27T00:04:00,384.39
2005-04-27T01:04:00,384.39
2005-04-27T02:04:00,384.39
2005-04-27T03:04:00,384.40
2005-04-27T04:04:00,384.40
2005-04-27T05:04:00,384.40
2005-04-27T06:04:00,384.39
2005-04-27T07:04:00,384.37
2005-04-27T08:04:00,384.37
2005-04-27T09:04:00,384.36
2005-04-27T10:04:00,384.37
2005-04-27T11:04:00,384.36
2005-04-27T12:04:00,384.39
2005-04-27T13:04:00,384.36
2005-04-27T14:04:00,384.38
2005-04-27T15:04:00,384.38
2005-04-27T16:04:00,384.36
2005-04-27T17:04:00,384.35
2005-04-27T18:04:00,384.35
2005-04-27T19:04:00,384.35
2005-04-27T20:04:00,384.36
2005-04-27T21:04:00,384.36
2005-04-27T22:04:00,384.36
2005-04-27T23:04:00,384.36
2005-04-28T00:04:00,384.36
2005-04-28T01:04:00,384.36
2005-04-28T02:04:00,384.36
2005-04-28T03:04:00,384.37
2005-04-28T04:04:00,384.37
2005-04-28T05:04:00,384.37
2005-04-28T06:04:00,384.37
2005-04-28T07:04:00,384.37
2005-04-28T08:04:00,384.36
2005-04-28T09:04:00,384.37
2005-04-28T10:04:00,384.37
2005-04-28T11:04:00,384.36
2005-04-28T12:04:00,384.37
2005-04-28T13:04:00,384.36
2005-04-28T14:04:00,384.36
2005-04-28T15:04:00,384.36
2005-04-28T16:04:00,384.36
2005-04-28T17:04:00,384.37
2005-04-28T18:04:00,384.37
2005-04-28T19:04:00,384.38
2005-04-28T20:04:00,384.38
2005-04-28T21:04:00,384.38
2005-04-28T22:04:00,384.38
2005-04-28T23:04:00,384.38
2005-04-29T00:04:00,384.38
2005-04-29T01:04:00,384.38
2005-04-29T02:04:00,384.38
2005-04-29T03:04:00,384.38
2005-04-29T04:04:00,384.38
2005-04-29T05:04:00,384.38
2005-04-29T06:04:00,384.37
2005-04-29T07:04:00,384.37
2005-04-29T08:04:00,384.36
2005-04-29T09:04:00,384.36
2005-04-29T10:04:00,384.37
2005-04-29T11:04:00,384.36
2005-04-29T12:04:00,384.37
2005-04-29T13:04:00,384.36
2005-04-29T14:04:00,384.36
2005-04-29T15:04:00,384.36
2005-04-29T16:04:00,384.35
2005-04-29T17:04:00,384.35
2005-04-29T18:04:00,384.36
2005-04-29T19:04:00,384.35
2005-04-29T20:04:00,384.36
2005-04-29T21:04:00,384.37
2005-04-29T22:04:00,384.37
2005-04-29T23:04:00,384.37
2005-04-30T00:04:00,384.37
2005-04-30T01:04:00,384.37
2005-04-30T02:04:00,384.37
2005-04-30T03:04:00,384.37
2005-04-30T04:04:00,384.37
2005-04-30T05:04:00,384.38
2005-04-30T06:04:00,384.38
2005-04-30T07:04:00,384.38
2005-04-30T08:04:00,384.38
2005-04-30T09:04:00,384.38
2005-04-30T10:04:00,384.38
2005-04-30T11:04:00,384.38
2005-04-30T12:04:00,384.38
2005-04-30T13:04:00,384.38
2005-04-30T14:04:00,384.38
2005-04-30T15:04:00,384.38
2005-04-30T16:04:00,384.38
2005-04-30T17:04:00,384.38
2005-04-30T18:04:00,384.38
2005-04-30T19:04:00,384.38
2005-04-30T20:04:00,384.38
2005-04-30T21:04:00,384.38
2005-04-30T22:04:00,384.38
2005-04-30T23:04:00,384.38
2005-05-01T00:05:00,384.39
2005-05-01T01:05:00,384.39
2005-05-01T02:05:00,384.39
2005-05-01T03:05:00,384.39
2005-05-01T04:05:00,384.39
2005-05-01T05:05:00,384.39
2005-05-01T06:05:00,384.39
2005-05-01T07:05:00,384.39
2005-05-01T08:05:00,384.39
2005-05-01T09:05:00,384.39
2005-05-01T10:05:00,384.39
2005-05-01T11:05:00,384.39
2005-05-01T12:05:00,384.39
2005-05-01T13:05:00,384.39
2005-05-01T14:05:00,384.39
2005-05-01T15:05:00,384.39
2005-05-01T16:05:00,384.39
2005-05-01T17:05:00,384.39
2005-05-01T18:05:00,384.39
2005-05-01T19:05:00,384.39
2005-05-01T20:05:00,384.39
2005-05-01T21:05:00,384.39
2005-05-01T22:05:00,384.40
2005-05-01T23:05:00,384.40
2005-05-02T00:05:00,384.40
2005-05-02T01:05:00,384.40
2005-05-02T02:05:00,384.41
2005-05-02T03:05:00,384.41
2005-05-02T04:05:00,384.41
2005-05-02T05:05:00,384.42
2005-05-02T06:05:00,384.41
2005-05-02T07:05:00,384.40
2005-05-02T08:05:00,384.40
2005-05-02T09:05:00,384.40
2005-05-02T10:05:00,384.42
2005-05-02T11:05:00,384.40
2005-05-02T12:05:00,384.40
2005-05-02T13:05:00,384.40
2005-05-02T14:05:00,384.39
2005-05-02T15:05:00,384.40
2005-05-02T16:05:00,384.39
2005-05-02T17:05:00,384.40
2005-05-02T18:05:00,384.40
2005-05-02T19:05:00,384.41
2005-05-02T20:05:00,384.41
2005-05-02T21:05:00,384.42
2005-05-02T22:05:00,384.42
2005-05-02T23:05:00,384.42
2005-05-03T00:05:00,384.43
2005-05-03T01:05:00,384.43
2005-05-03T02:05:00,384.43
2005-05-03T03:05:00,384.44
2005-05-03T04:05:00,384.44
2005-05-03T05:05:00,384.44
2005-05-03T06:05:00,384.44
2005-05-03T07:05:00,384.43
2005-05-03T08:05:00,384.44
2005-05-03T09:05:00,384.44
2005-05-03T10:05:00,384.44
2005-05-03T11:05:00,384.44
2005-05-03T12:05:00,384.45
2005-05-03T13:05:00,384.44
2005-05-03T14:05:00,384.45
2005-05-03T15:05:00,384.45
2005-05-03T16:05:00,384.45
2005-05-03T17:05:00,384.46
2005-05-03T18:05:00,384.46
2005-05-03T19:05:00,384.47
2005-05-03T20:05:00,384.48
2005-05-03T21:05:00,384.49
2005-05-03T22:05:00,384.50
2005-05-03T23:05:00,384.51
2005-05-04T00:05:00,384.51
2005-05-04T01:05:00,384.52
2005-05-04T02:05:00,384.52
2005-05-04T03:05:00,384.52
2005-05-04T04:05:00,384.53
2005-05-04T05:05:00,384.53
2005-05-04T06:05:00,384.53
2005-05-04T07:05:00,384.52
2005-05-04T08:05:00,384.53
2005-05-04T09:05:00,384.52
2005-05-04T10:05:00,384.52
2005-05-04T11:05:00,384.53
2005-05-04T12:05:00,384.53
2005-05-04T13:05:00,384.53
2005-05-04T14:05:00,384.53
2005-05-04T15:05:00,384.53
2005-05-04T16:05:00,384.52
2005-05-04T17:05:00,384.52
2005-05-04T18:05:00,384.52
2005-05-04T19:05:00,384.52
2005-05-04T20:05:00,384.51
2005-05-04T21:05:00,384.51
2005-05-04T22:05:00,384.51
2005-05-04T23:05:00,384.52
2005-05-05T00:05:00,384.51
2005-05-05T01:05:00,384.51
2005-05-05T02:05:00,384.51
2005-05-05T03:05:00,384.51
2005-05-05T04:05:00,384.51
2005-05-05T05:05:00,384.50
2005-05-05T06:05:00,384.50
2005-05-05T07:05:00,384.50
2005-05-05T08:05:00,384.49
2005-05-05T09:05:00,384.49
2005-05-05T10:05:00,384.49
2005-05-05T11:05:00,384.48
2005-05-05T12:05:00,384.48
2005-05-05T13:05:00,384.48
2005-05-05T14:05:00,384.48
2005-05-05T15:05:00,384.47
2005-05-05T16:05:00,384.47
2005-05-05T17:05:00,384.47
2005-05-05T18:05:00,384.46
2005-05-05T19:05:00,384.46
2005-05-05T20:05:00,384.46
2005-05-05T21:05:00,384.46
2005-05-05T22:05:00,384.45
2005-05-05T23:05:00,384.45
2005-05-06T00:05:00,384.45
2005-05-06T01:05:00,384.45
2005-05-06T02:05:00,384.44
2005-05-06T03:05:00,384.44
2005-05-06T04:05:00,384.44
2005-05-06T05:05:00,384.44
2005-05-06T06:05:00,384.43
2005-05-06T07:05:00,384.43
2005-05-06T08:05:00,384.42
2005-05-06T09:05:00,384.43
2005-05-06T10:05:00,384.42
2005-05-06T11:05:00,384.42
2005-05-06T12:05:00,384.42
2005-05-06T13:05:00,384.42
2005-05-06T14:05:00,384.42
2005-05-06T15:05:00,384.42
2005-05-06T16:05:00,384.41
2005-05-06T17:05:00,384.41
2005-05-06T18:05:00,384.41
2005-05-06T19:05:00,384.41
2005-05-06T20:05:00,384.41
2005-05-06T21:05:00,384.40
2005-05-06T22:05:00,384.40
2005-05-06T23:05:00,384.40
2005-05-07T00:05:00,384.40
2005-05-07T01:05:00,384.40
2005-05-07T02:05:00,384.40
2005-05-07T03:05:00,384.39
2005-05-07T04:05:00,384.39
2005-05-07T05:05:00,384.39
2005-05-07T06:05:00,384.39
2005-05-07T07:05:00,384.39
2005-05-07T08:05:00,384.39
2005-05-07T09:05:00,384.39
2005-05-07T10:05:00,384.38
2005-05-07T11:05:00,384.38
2005-05-07T12:05:00,384.38
2005-05-07T13:05:00,384.38
2005-05-07T14:05:00,384.38
2005-05-07T15:05:00,384.38
2005-05-07T16:05:00,384.38
2005-05-07T17:05:00,384.37
2005-05-07T18:05:00,384.37
2005-05-07T19:05:00,384.37
2005-05-07T20:05:00,384.37
2005-05-07T21:05:00,384.37
2005-05-07T22:05:00,384.37
2005-05-07T23:05:00,384.37
2005-05-08T00:05:00,384.37
2005-05-08T01:05:00,384.37
2005-05-08T02:05:00,384.36
2005-05-08T03:05:00,384.36
2005-05-08T04:05:00,384.36
2005-05-08T05:05:00,384.36
2005-05-08T06:05:00,384.36
2005-05-08T07:05:00,384.36
2005-05-08T08:05:00,384.36
2005-05-08T09:05:00,384.35
2005-05-08T10:05:00,384.35
2005-05-08T11:05:00,384.35
2005-05-08T12:05:00,384.35
2005-05-08T13:05:00,384.35
2005-05-08T14:05:00,384.35
2005-05-08T15:05:00,384.35
2005-05-08T16:05:00,384.35
2005-05-08T17:05:00,384.35
2005-05-08T18:05:00,384.35
2005-05-08T19:05:00,384.34
2005-05-08T20:05:00,384.34
2005-05-08T21:05:00,384.34
2005-05-08T22:05:00,384.34
2005-05-08T23:05:00,384.34
2005-05-09T00:05:00,384.34
2005-05-09T01:05:00,384.34
2005-05-09T02:05:00,384.34
2005-05-09T03:05:00,384.33
2005-05-09T04:05:00,384.33
2005-05-09T05:05:00,384.33
2005-05-09T06:05:00,384.33
2005-05-09T07:05:00,384.32
2005-05-09T08:05:00,384.31
2005-05-09T09:05:00,384.31
2005-05-09T10:05:00,384.31
2005-05-09T11:05:00,384.30
2005-05-09T12:05:00,384.31
2005-05-09T13:05:00,384.30
2005-05-09T14:05:00,384.30
2005-05-09T15:05:00,384.30
2005-05-09T16:05:00,384.30
2005-05-09T17:05:00,384.30
2005-05-09T18:05:00,384.29
2005-05-09T19:05:00,384.29
2005-05-09T20:05:00,384.29
2005-05-09T21:05:00,384.29
2005-05-09T22:05:00,384.31
2005-05-09T23:05:00,384.31
2005-05-10T00:05:00,384.31
2005-05-10T01:05:00,384.31
2005-05-10T02:05:00,384.31
2005-05-10T03:05:00,384.31
2005-05-10T04:05:00,384.31
2005-05-10T05:05:00,384.31
2005-05-10T06:05:00,384.30
2005-05-10T07:05:00,384.29
2005-05-10T08:05:00,384.29
2005-05-10T09:05:00,384.29
2005-05-10T10:05:00,384.29
2005-05-10T11:05:00,384.29
2005-05-10T12:05:00,384.29
2005-05-10T13:05:00,384.29
2005-05-10T14:05:00,384.28
2005-05-10T15:05:00,384.28
2005-05-10T16:05:00,384.28
2005-05-10T17:05:00,384.30
2005-05-10T18:05:00,384.30
2005-05-10T19:05:00,384.30
2005-05-10T20:05:00,384.30
2005-05-10T21:05:00,384.30
2005-05-10T22:05:00,384.31
2005-05-10T23:05:00,384.31
2005-05-11T00:05:00,384.31
2005-05-11T01:05:00,384.31
2005-05-11T02:05:00,384.31
2005-05-11T03:05:00,384.31
2005-05-11T04:05:00,384.31
2005-05-11T05:05:00,384.31
2005-05-11T06:05:00,384.30
2005-05-11T07:05:00,384.29
2005-05-11T08:05:00,384.28
2005-05-11T09:05:00,384.28
2005-05-11T10:05:00,384.28
2005-05-11T11:05:00,384.28
2005-05-11T12:05:00,384.28
2005-05-11T13:05:00,384.28
2005-05-11T14:05:00,384.28
2005-05-11T15:05:00,384.27
2005-05-11T16:05:00,384.27
2005-05-11T17:05:00,384.28
2005-05-11T18:05:00,384.29
2005-05-11T19:05:00,384.29
2005-05-11T20:05:00,384.29
2005-05-11T21:05:00,384.29
2005-05-11T22:05:00,384.29
2005-05-11T23:05:00,384.30
2005-05-12T00:05:00,384.30
2005-05-12T01:05:00,384.30
2005-05-12T02:05:00,384.30
2005-05-12T03:05:00,384.30
2005-05-12T04:05:00,384.30
2005-05-12T05:05:00,384.30
2005-05-12T06:05:00,384.29
2005-05-12T07:05:00,384.27
2005-05-12T08:05:00,384.25
2005-05-12T09:05:00,384.25
2005-05-12T10:05:00,384.25
2005-05-12T11:05:00,384.24
2005-05-12T12:05:00,384.24
2005-05-12T13:05:00,384.24
2005-05-12T14:05:00,384.24
2005-05-12T15:05:00,384.27
2005-05-12T16:05:00,384.26
2005-05-12T17:05:00,384.26
2005-05-12T18:05:00,384.26
2005-05-12T19:05:00,384.26
2005-05-12T20:05:00,384.26
2005-05-12T21:05:00,384.26
2005-05-12T22:05:00,384.26
2005-05-12T23:05:00,384.28
2005-05-13T00:05:00,384.28
2005-05-13T01:05:00,384.27
2005-05-13T02:05:00,384.28
2005-05-13T03:05:00,384.28
2005-05-13T04:05:00,384.29
2005-05-13T05:05:00,384.29
2005-05-13T06:05:00,384.27
2005-05-13T07:05:00,384.24
2005-05-13T08:05:00,384.23
2005-05-13T09:05:00,384.24
2005-05-13T10:05:00,384.23
2005-05-13T11:05:00,384.24
2005-05-13T12:05:00,384.24
2005-05-13T13:05:00,384.24
2005-05-13T14:05:00,384.25
2005-05-13T15:05:00,384.25
2005-05-13T16:05:00,384.24
2005-05-13T17:05:00,384.26
2005-05-13T18:05:00,384.26
2005-05-13T19:05:00,384.26
2005-05-13T20:05:00,384.26
2005-05-13T21:05:00,384.26
2005-05-13T22:05:00,384.26
2005-05-13T23:05:00,384.26
2005-05-14T00:05:00,384.26
2005-05-14T01:05:00,384.26
2005-05-14T02:05:00,384.27
2005-05-14T03:05:00,384.27
2005-05-14T04:05:00,384.27
2005-05-14T05:05:00,384.27
2005-05-14T06:05:00,384.27
2005-05-14T07:05:00,384.25
2005-05-14T08:05:00,384.26
2005-05-14T09:05:00,384.25
2005-05-14T10:05:00,384.25
2005-05-14T11:05:00,384.25
2005-05-14T12:05:00,384.26
2005-05-14T13:05:00,384.24
2005-05-14T14:05:00,384.25
2005-05-14T15:05:00,384.26
2005-05-14T16:05:00,384.26
2005-05-14T17:05:00,384.27
2005-05-14T18:05:00,384.27
2005-05-14T19:05:00,384.27
2005-05-14T20:05:00,384.27
2005-05-14T21:05:00,384.27
2005-05-14T22:05:00,384.27
2005-05-14T23:05:00,384.27
2005-05-15T00:05:00,384.28
2005-05-15T01:05:00,384.27
2005-05-15T02:05:00,384.28
2005-05-15T03:05:00,384.28
2005-05-15T04:05:00,384.28
2005-05-15T05:05:00,384.27
2005-05-15T06:05:00,384.28
2005-05-15T07:05:00,384.27
2005-05-15T08:05:00,384.27
2005-05-15T09:05:00,384.27
2005-05-15T10:05:00,384.27
2005-05-15T11:05:00,384.27
2005-05-15T12:05:00,384.27
2005-05-15T13:05:00,384.27
2005-05-15T14:05:00,384.27
2005-05-15T15:05:00,384.27
2005-05-15T16:05:00,384.27
2005-05-15T17:05:00,384.27
2005-05-15T18:05:00,384.27
2005-05-15T19:05:00,384.27
2005-05-15T20:05:00,384.27
2005-05-15T21:05:00,384.27
2005-05-15T22:05:00,384.27
2005-05-15T23:05:00,384.27
2005-05-16T00:05:00,384.27
2005-05-16T01:05:00,384.26
2005-05-16T02:05:00,384.27
2005-05-16T03:05:00,384.27
2005-05-16T04:05:00,384.27
2005-05-16T05:05:00,384.27
2005-05-16T06:05:00,384.27
2005-05-16T07:05:00,384.27
2005-05-16T08:05:00,384.27
2005-05-16T09:05:00,384.27
2005-05-16T10:05:00,384.28
2005-05-16T11:05:00,384.28
2005-05-16T12:05:00,384.29
2005-05-16T13:05:00,384.28
2005-05-16T14:05:00,384.30
2005-05-16T15:05:00,384.30
2005-05-16T16:05:00,384.32
2005-05-16T17:05:00,384.34
2005-05-16T18:05:00,384.37
2005-05-16T19:05:00,384.40
2005-05-16T20:05:00,384.43
2005-05-16T21:05:00,384.46
2005-05-16T22:05:00,384.49
2005-05-16T23:05:00,384.52
2005-05-17T00:05:00,384.55
2005-05-17T01:05:00,384.56
2005-05-17T02:05:00,384.60
2005-05-17T03:05:00,384.62
2005-05-17T04:05:00,384.64
2005-05-17T05:05:00,384.66
2005-05-17T06:05:00,384.68
2005-05-17T07:05:00,384.65
2005-05-17T08:05:00,384.67
2005-05-17T09:05:00,384.67
2005-05-17T10:05:00,384.69
2005-05-17T11:05:00,384.70
2005-05-17T12:05:00,384.72
2005-05-17T13:05:00,384.72
2005-05-17T14:05:00,384.72
2005-05-17T15:05:00,384.74
2005-05-17T16:05:00,384.73
2005-05-17T17:05:00,384.75
2005-05-17T18:05:00,384.76
2005-05-17T19:05:00,384.78
2005-05-17T20:05:00,384.78
2005-05-17T21:05:00,384.78
2005-05-17T22:05:00,384.78
2005-05-17T23:05:00,384.77
2005-05-18T00:05:00,384.78
2005-05-18T01:05:00,384.77
2005-05-18T02:05:00,384.76
2005-05-18T03:05:00,384.76
2005-05-18T04:05:00,384.76
2005-05-18T05:05:00,384.75
2005-05-18T06:05:00,384.72
2005-05-18T07:05:00,384.70
2005-05-18T08:05:00,384.69
2005-05-18T09:05:00,384.68
2005-05-18T10:05:00,384.67
2005-05-18T11:05:00,384.67
2005-05-18T12:05:00,384.67
2005-05-18T13:05:00,384.65
2005-05-18T14:05:00,384.66
2005-05-18T15:05:00,384.65
2005-05-18T16:05:00,384.64
2005-05-18T17:05:00,384.65
2005-05-18T18:05:00,384.64
2005-05-18T19:05:00,384.65
2005-05-18T20:05:00,384.65
2005-05-18T21:05:00,384.64
2005-05-18T22:05:00,384.66
2005-05-18T23:05:00,384.65
2005-05-19T00:05:00,384.65
2005-05-19T01:05:00,384.65
2005-05-19T02:05:00,384.64
2005-05-19T03:05:00,384.64
2005-05-19T04:05:00,384.63
2005-05-19T05:05:00,384.63
2005-05-19T06:05:00,384.62
2005-05-19T07:05:00,384.60
2005-05-19T08:05:00,384.59
2005-05-19T09:05:00,384.58
2005-05-19T10:05:00,384.57
2005-05-19T11:05:00,384.56
2005-05-19T12:05:00,384.56
2005-05-19T13:05:00,384.56
2005-05-19T14:05:00,384.55
2005-05-19T15:05:00,384.54
2005-05-19T16:05:00,384.54
2005-05-19T17:05:00,384.54
2005-05-19T18:05:00,384.55
2005-05-19T19:05:00,384.55
2005-05-19T20:05:00,384.55
2005-05-19T21:05:00,384.55
2005-05-19T22:05:00,384.55
2005-05-19T23:05:00,384.55
2005-05-20T00:05:00,384.54
2005-05-20T01:05:00,384.54
2005-05-20T02:05:00,384.54
2005-05-20T03:05:00,384.54
2005-05-20T04:05:00,384.53
2005-05-20T05:05:00,384.53
2005-05-20T06:05:00,384.53
2005-05-20T07:05:00,384.50
2005-05-20T08:05:00,384.47
2005-05-20T09:05:00,384.47
2005-05-20T10:05:00,384.47
2005-05-20T11:05:00,384.45
2005-05-20T12:05:00,384.47
2005-05-20T13:05:00,384.45
2005-05-20T14:05:00,384.45
2005-05-20T15:05:00,384.45
2005-05-20T16:05:00,384.44
2005-05-20T17:05:00,384.45
2005-05-20T18:05:00,384.45
2005-05-20T19:05:00,384.45
2005-05-20T20:05:00,384.45
2005-05-20T21:05:00,384.45
2005-05-20T22:05:00,384.47
2005-05-20T23:05:00,384.47
2005-05-21T00:05:00,384.47
2005-05-21T01:05:00,384.47
2005-05-21T02:05:00,384.46
2005-05-21T03:05:00,384.46
2005-05-21T04:05:00,384.46
2005-05-21T05:05:00,384.46
2005-05-21T06:05:00,384.46
2005-05-21T07:05:00,384.44
2005-05-21T08:05:00,384.44
2005-05-21T09:05:00,384.43
2005-05-21T10:05:00,384.44
2005-05-21T11:05:00,384.41
2005-05-21T12:05:00,384.41
2005-05-21T13:05:00,384.40
2005-05-21T14:05:00,384.42
2005-05-21T15:05:00,384.42
2005-05-21T16:05:00,384.42
2005-05-21T17:05:00,384.43
2005-05-21T18:05:00,384.43
2005-05-21T19:05:00,384.43
2005-05-21T20:05:00,384.43
2005-05-21T21:05:00,384.43
2005-05-21T22:05:00,384.43
2005-05-21T23:05:00,384.43
2005-05-22T00:05:00,384.43
2005-05-22T01:05:00,384.43
2005-05-22T02:05:00,384.43
2005-05-22T03:05:00,384.44
2005-05-22T04:05:00,384.43
2005-05-22T05:05:00,384.44
2005-05-22T06:05:00,384.44
2005-05-22T07:05:00,384.44
2005-05-22T08:05:00,384.44
2005-05-22T09:05:00,384.44
2005-05-22T10:05:00,384.44
2005-05-22T11:05:00,384.45
2005-05-22T12:05:00,384.45
2005-05-22T13:05:00,384.45
2005-05-22T14:05:00,384.45
2005-05-22T15:05:00,384.45
2005-05-22T16:05:00,384.45
2005-05-22T17:05:00,384.45
2005-05-22T18:05:00,384.45
2005-05-22T19:05:00,384.45
2005-05-22T20:05:00,384.45
2005-05-22T21:05:00,384.45
2005-05-22T22:05:00,384.45
2005-05-22T23:05:00,384.45
2005-05-23T00:05:00,384.45
2005-05-23T01:05:00,384.45
2005-05-23T02:05:00,384.45
2005-05-23T03:05:00,384.46
2005-05-23T04:05:00,384.47
2005-05-23T05:05:00,384.48
2005-05-23T06:05:00,384.49
2005-05-23T07:05:00,384.48
2005-05-23T08:05:00,384.49
2005-05-23T09:05:00,384.50
2005-05-23T10:05:00,384.53
2005-05-23T11:05:00,384.55
2005-05-23T12:05:00,384.58
2005-05-23T13:05:00,384.60
2005-05-23T14:05:00,384.64
2005-05-23T15:05:00,384.65
2005-05-23T16:05:00,384.68
2005-05-23T17:05:00,384.72
2005-05-23T18:05:00,384.74
2005-05-23T19:05:00,384.76
2005-05-23T20:05:00,384.78
2005-05-23T21:05:00,384.80
2005-05-23T22:05:00,384.82
2005-05-23T23:05:00,384.86
2005-05-24T00:05:00,384.88
2005-05-24T01:05:00,384.88
2005-05-24T02:05:00,384.90
2005-05-24T03:05:00,384.91
2005-05-24T04:05:00,384.92
2005-05-24T05:05:00,384.92
2005-05-24T06:05:00,384.91
2005-05-24T07:05:00,384.91
2005-05-24T08:05:00,384.89
2005-05-24T09:05:00,384.90
2005-05-24T10:05:00,384.89
2005-05-24T11:05:00,384.89
2005-05-24T12:05:00,384.89
2005-05-24T13:05:00,384.88
2005-05-24T14:05:00,384.87
2005-05-24T15:05:00,384.86
2005-05-24T16:05:00,384.85
2005-05-24T17:05:00,384.85
2005-05-24T18:05:00,384.85
2005-05-24T19:05:00,384.85
2005-05-24T20:05:00,384.85
2005-05-24T21:05:00,384.85
2005-05-24T22:05:00,384.84
2005-05-24T23:05:00,384.84
2005-05-25T00:05:00,384.83
2005-05-25T01:05:00,384.82
2005-05-25T02:05:00,384.82
2005-05-25T03:05:00,384.81
2005-05-25T04:05:00,384.80
2005-05-25T05:05:00,384.80
2005-05-25T06:05:00,384.79
2005-05-25T07:05:00,384.77
2005-05-25T08:05:00,384.75
2005-05-25T09:05:00,384.74
2005-05-25T10:05:00,384.73
2005-05-25T11:05:00,384.72
2005-05-25T12:05:00,384.72
2005-05-25T13:05:00,384.70
2005-05-25T14:05:00,384.70
2005-05-25T15:05:00,384.70
2005-05-25T16:05:00,384.69
2005-05-25T17:05:00,384.68
2005-05-25T18:05:00,384.68
2005-05-25T19:05:00,384.68
2005-05-25T20:05:00,384.67
2005-05-25T21:05:00,384.67
2005-05-25T22:05:00,384.66
2005-05-25T23:05:00,384.66
2005-05-26T00:05:00,384.65
2005-05-26T01:05:00,384.65
2005-05-26T02:05:00,384.64
2005-05-26T03:05:00,384.64
2005-05-26T04:05:00,384.64
2005-05-26T05:05:00,384.63
2005-05-26T06:05:00,384.64
2005-05-26T07:05:00,384.64
2005-05-26T08:05:00,384.63
2005-05-26T09:05:00,384.62
2005-05-26T10:05:00,384.62
2005-05-26T11:05:00,384.62
2005-05-26T12:05:00,384.62
2005-05-26T13:05:00,384.61
2005-05-26T14:05:00,384.60
2005-05-26T15:05:00,384.60
2005-05-26T16:05:00,384.60
2005-05-26T17:05:00,384.58
2005-05-26T18:05:00,384.59
2005-05-26T19:05:00,384.58
2005-05-26T20:05:00,384.58
2005-05-26T21:05:00,384.58
2005-05-26T22:05:00,384.57
2005-05-26T23:05:00,384.57
2005-05-27T00:05:00,384.57
2005-05-27T01:05:00,384.57
2005-05-27T02:05:00,384.56
2005-05-27T03:05:00,384.56
2005-05-27T04:05:00,384.56
2005-05-27T05:05:00,384.56
2005-05-27T06:05:00,384.56
2005-05-27T07:05:00,384.53
2005-05-27T08:05:00,384.54
2005-05-27T09:05:00,384.53
2005-05-27T10:05:00,384.52
2005-05-27T11:05:00,384.52
2005-05-27T12:05:00,384.52
2005-05-27T13:05:00,384.52
2005-05-27T14:05:00,384.52
2005-05-27T15:05:00,384.52
2005-05-27T16:05:00,384.52
2005-05-27T17:05:00,384.51
2005-05-27T18:05:00,384.51
2005-05-27T19:05:00,384.51
2005-05-27T20:05:00,384.51
2005-05-27T21:05:00,384.50
2005-05-27T22:05:00,384.50
2005-05-27T23:05:00,384.50
2005-05-28T00:05:00,384.50
2005-05-28T01:05:00,384.49
2005-05-28T02:05:00,384.50
2005-05-28T03:05:00,384.50
2005-05-28T04:05:00,384.50
2005-05-28T05:05:00,384.50
2005-05-28T06:05:00,384.50
2005-05-28T07:05:00,384.49
2005-05-28T08:05:00,384.49
2005-05-28T09:05:00,384.49
2005-05-28T10:05:00,384.49
2005-05-28T11:05:00,384.49
2005-05-28T12:05:00,384.48
2005-05-28T13:05:00,384.48
2005-05-28T14:05:00,384.47
2005-05-28T15:05:00,384.48
2005-05-28T16:05:00,384.48
2005-05-28T17:05:00,384.47
2005-05-28T18:05:00,384.47
2005-05-28T19:05:00,384.47
2005-05-28T20:05:00,384.47
2005-05-28T21:05:00,384.47
2005-05-28T22:05:00,384.47
2005-05-28T23:05:00,384.46
2005-05-29T00:05:00,384.46
2005-05-29T01:05:00,384.46
2005-05-29T02:05:00,384.46
2005-05-29T03:05:00,384.46
2005-05-29T04:05:00,384.46
2005-05-29T05:05:00,384.46
2005-05-29T06:05:00,384.46
2005-05-29T07:05:00,384.45
2005-05-29T08:05:00,384.45
2005-05-29T09:05:00,384.45
2005-05-29T10:05:00,384.45
2005-05-29T11:05:00,384.45
2005-05-29T12:05:00,384.45
2005-05-29T13:05:00,384.43
2005-05-29T14:05:00,384.45
2005-05-29T15:05:00,384.45
2005-05-29T16:05:00,384.45
2005-05-29T17:05:00,384.45
2005-05-29T18:05:00,384.45
2005-05-29T19:05:00,384.45
2005-05-29T20:05:00,384.44
2005-05-29T21:05:00,384.44
2005-05-29T22:05:00,384.44
2005-05-29T23:05:00,384.44
2005-05-30T00:05:00,384.44
2005-05-30T01:05:00,384.44
2005-05-30T02:05:00,384.44
2005-05-30T03:05:00,384.44
2005-05-30T04:05:00,384.44
2005-05-30T05:05:00,384.44
2005-05-30T06:05:00,384.42
2005-05-30T07:05:00,384.40
2005-05-30T08:05:00,384.39
2005-05-30T09:05:00,384.38
2005-05-30T10:05:00,384.38
2005-05-30T11:05:00,384.42
2005-05-30T12:05:00,384.43
2005-05-30T13:05:00,384.40
2005-05-30T14:05:00,384.40
2005-05-30T15:05:00,384.39
